year,avg_larvae_count_per_volume_sampled,spp_grp,ply_code
1978-01-01T00:00:00Z,0.007646854249872041,Warm-water associated ichthyoplankton,CINMS
1979-01-01T00:00:00Z,0.004224455474580491,Warm-water associated ichthyoplankton,CINMS
1980-01-01T00:00:00Z,3.99767448165227e-4,Warm-water associated ichthyoplankton,CINMS
1981-01-01T00:00:00Z,0.005840015844723482,Warm-water associated ichthyoplankton,CINMS
1982-01-01T00:00:00Z,0.010726294441836792,Warm-water associated ichthyoplankton,CINMS
1983-01-01T00:00:00Z,0.006182319272085201,Warm-water associated ichthyoplankton,CINMS
1984-01-01T00:00:00Z,0.0053398703997175,Warm-water associated ichthyoplankton,CINMS
1985-01-01T00:00:00Z,0.005193555345026475,Warm-water associated ichthyoplankton,CINMS
1986-01-01T00:00:00Z,0.003592745667203519,Warm-water associated ichthyoplankton,CINMS
1987-01-01T00:00:00Z,0.0016359514004646765,Warm-water associated ichthyoplankton,CINMS
1988-01-01T00:00:00Z,0.002909492877077681,Warm-water associated ichthyoplankton,CINMS
1989-01-01T00:00:00Z,9.952495833497536e-4,Warm-water associated ichthyoplankton,CINMS
1990-01-01T00:00:00Z,0.0012505949410069955,Warm-water associated ichthyoplankton,CINMS
1991-01-01T00:00:00Z,0.004965056026998092,Warm-water associated ichthyoplankton,CINMS
1992-01-01T00:00:00Z,0.002726207127805451,Warm-water associated ichthyoplankton,CINMS
1993-01-01T00:00:00Z,0.001832948083890414,Warm-water associated ichthyoplankton,CINMS
1994-01-01T00:00:00Z,0.003849827911341199,Warm-water associated ichthyoplankton,CINMS
1995-01-01T00:00:00Z,0.0012507267780693526,Warm-water associated ichthyoplankton,CINMS
1996-01-01T00:00:00Z,0.0034290344291310476,Warm-water associated ichthyoplankton,CINMS
1997-01-01T00:00:00Z,0.0031221874949585223,Warm-water associated ichthyoplankton,CINMS
1998-01-01T00:00:00Z,0.0013751077952245865,Warm-water associated ichthyoplankton,CINMS
1999-01-01T00:00:00Z,0.0012749873655251984,Warm-water associated ichthyoplankton,CINMS
2000-01-01T00:00:00Z,0.0014138411962202624,Warm-water associated ichthyoplankton,CINMS
2001-01-01T00:00:00Z,0.0015407423537579926,Warm-water associated ichthyoplankton,CINMS
2002-01-01T00:00:00Z,0.0021367210423270016,Warm-water associated ichthyoplankton,CINMS
2003-01-01T00:00:00Z,0.001186685229092868,Warm-water associated ichthyoplankton,CINMS
2004-01-01T00:00:00Z,0.001778307532801379,Warm-water associated ichthyoplankton,CINMS
2005-01-01T00:00:00Z,8.834172988295829e-4,Warm-water associated ichthyoplankton,CINMS
2006-01-01T00:00:00Z,0.00142779806057212,Warm-water associated ichthyoplankton,CINMS
2007-01-01T00:00:00Z,0.0028342462613268784,Warm-water associated ichthyoplankton,CINMS
2008-01-01T00:00:00Z,0.002623498875611226,Warm-water associated ichthyoplankton,CINMS
2009-01-01T00:00:00Z,0.003485192305062539,Warm-water associated ichthyoplankton,CINMS
2010-01-01T00:00:00Z,0.0038615352085321405,Warm-water associated ichthyoplankton,CINMS
2011-01-01T00:00:00Z,0.002681821316878857,Warm-water associated ichthyoplankton,CINMS
2012-01-01T00:00:00Z,0.003220066153068079,Warm-water associated ichthyoplankton,CINMS
2013-01-01T00:00:00Z,0.005203373896804947,Warm-water associated ichthyoplankton,CINMS
2014-01-01T00:00:00Z,0.003269682218239307,Warm-water associated ichthyoplankton,CINMS
2015-01-01T00:00:00Z,0.005291004530685745,Warm-water associated ichthyoplankton,CINMS
2016-01-01T00:00:00Z,0.005758240007310789,Warm-water associated ichthyoplankton,CINMS
2017-01-01T00:00:00Z,0.007732719406044493,Warm-water associated ichthyoplankton,CINMS
2018-01-01T00:00:00Z,0.002144433220214625,Warm-water associated ichthyoplankton,CINMS
