year,avg_larvae_count_per_volume_sampled,spp_grp,ply_code
1978-01-01T00:00:00Z,0.08828400337956879,Anchovy,SoCal Shelf
1979-01-01T00:00:00Z,0.06516659551979803,Anchovy,SoCal Shelf
1980-01-01T00:00:00Z,0.053723184286875475,Anchovy,SoCal Shelf
1981-01-01T00:00:00Z,0.14028906019400156,Anchovy,SoCal Shelf
1982-01-01T00:00:00Z,0.06854273956110071,Anchovy,SoCal Shelf
1983-01-01T00:00:00Z,0.24751659714757096,Anchovy,SoCal Shelf
1984-01-01T00:00:00Z,0.051979960078296514,Anchovy,SoCal Shelf
1985-01-01T00:00:00Z,0.2097934422493427,Anchovy,SoCal Shelf
1986-01-01T00:00:00Z,0.311465864924506,Anchovy,SoCal Shelf
1987-01-01T00:00:00Z,0.2379266453598281,Anchovy,SoCal Shelf
1988-01-01T00:00:00Z,0.13892620540687212,Anchovy,SoCal Shelf
1989-01-01T00:00:00Z,0.08264332573980143,Anchovy,SoCal Shelf
1990-01-01T00:00:00Z,0.05320584825187707,Anchovy,SoCal Shelf
1991-01-01T00:00:00Z,0.05305904694827787,Anchovy,SoCal Shelf
1992-01-01T00:00:00Z,0.05774363810293324,Anchovy,SoCal Shelf
1993-01-01T00:00:00Z,0.05102545571478573,Anchovy,SoCal Shelf
1994-01-01T00:00:00Z,0.05407672700433052,Anchovy,SoCal Shelf
1995-01-01T00:00:00Z,0.04147979448196603,Anchovy,SoCal Shelf
1996-01-01T00:00:00Z,0.05359744740369274,Anchovy,SoCal Shelf
1997-01-01T00:00:00Z,0.052495040255553294,Anchovy,SoCal Shelf
1998-01-01T00:00:00Z,0.02536910472107621,Anchovy,SoCal Shelf
1999-01-01T00:00:00Z,0.02322429724362928,Anchovy,SoCal Shelf
2000-01-01T00:00:00Z,0.013493101845606089,Anchovy,SoCal Shelf
2001-01-01T00:00:00Z,0.031169656926952675,Anchovy,SoCal Shelf
2002-01-01T00:00:00Z,0.014272491563735232,Anchovy,SoCal Shelf
2003-01-01T00:00:00Z,0.017555260742831445,Anchovy,SoCal Shelf
2004-01-01T00:00:00Z,0.009196199382044088,Anchovy,SoCal Shelf
2005-01-01T00:00:00Z,0.1158434809439852,Anchovy,SoCal Shelf
2006-01-01T00:00:00Z,0.02547827870923614,Anchovy,SoCal Shelf
2007-01-01T00:00:00Z,0.004157577384316857,Anchovy,SoCal Shelf
2008-01-01T00:00:00Z,0.0011135555813745661,Anchovy,SoCal Shelf
2009-01-01T00:00:00Z,0.009374819098340016,Anchovy,SoCal Shelf
2010-01-01T00:00:00Z,0.0021623197651811222,Anchovy,SoCal Shelf
2011-01-01T00:00:00Z,0.0010315764109681312,Anchovy,SoCal Shelf
2012-01-01T00:00:00Z,0.00571073135915798,Anchovy,SoCal Shelf
2013-01-01T00:00:00Z,0.011602783955825752,Anchovy,SoCal Shelf
2014-01-01T00:00:00Z,0.05327303458667179,Anchovy,SoCal Shelf
2015-01-01T00:00:00Z,0.012409047755790263,Anchovy,SoCal Shelf
2016-01-01T00:00:00Z,0.08962635226429692,Anchovy,SoCal Shelf
2017-01-01T00:00:00Z,0.1803016148135256,Anchovy,SoCal Shelf
2018-01-01T00:00:00Z,0.17403050751224847,Anchovy,SoCal Shelf
